"Set the horizontal and vertical offset of the X axis title. The 'y' field sets the distance, in pixels, the label should be moved from its default top, middle or bottom aligned position. The 'x' field sets the distance, in pixels, the label should be moved from its default left, center or right aligned position.","Set the horizontal and vertical offset of the X axis title. The 'y' field sets the distance, in pixels, the label should be moved from its default top, middle or bottom aligned position. The 'x' field sets the distance, in pixels, the label should be moved from its default left, center or right aligned position."
"Set the horizontal and vertical offset of the X value label that appears at the bottom of the chart when hovering. (This label can optionally be set to show via the 'Chart Interaction X Values' toggle). The 'x' option offsets horizontally from the default position, and the 'y' option offsets vertically.","Set the horizontal and vertical offset of the X value label that appears at the bottom of the chart when hovering. (This label can optionally be set to show via the 'Chart Interaction X Values' toggle). The 'x' option offsets horizontally from the default position, and the 'y' option offsets vertically."
"Set the horizontal and vertical offset of the Y axis title. The 'y' field sets the distance, in pixels, the label should be moved from its default top, middle or bottom aligned position. The 'x' field sets the distance, in pixels, the label should be moved from its default left, center or right aligned position.","Set the horizontal and vertical offset of the Y axis title. The 'y' field sets the distance, in pixels, the label should be moved from its default top, middle or bottom aligned position. The 'x' field sets the distance, in pixels, the label should be moved from its default left, center or right aligned position."
"Set the horizontal and vertical offset of the legend area. The 'y' field sets the distance, in pixels, the legend area should be moved from its default top, middle or bottom aligned position. The 'x' field sets the distance, in pixels, the legend area should be moved from its default left, center or right aligned position.","Set the horizontal and vertical offset of the legend area. The 'y' field sets the distance, in pixels, the legend area should be moved from its default top, middle or bottom aligned position. The 'x' field sets the distance, in pixels, the legend area should be moved from its default left, center or right aligned position."
"Set the horizontal and vertical offset of the values displayed along the X axis, the Y axis, or the labels that appear when hovering over individual data points. The 'x' option offsets horizontally from the default position, and the 'y' option offsets vertically.","Set the horizontal and vertical offset of the values displayed along the X axis, the Y axis, or the labels that appear when hovering over individual data points. The 'x' option offsets horizontally from the default position, and the 'y' option offsets vertically."
"Set the number of decimal places to be shown in the value.","Set the number of decimal places to be shown in the value."
"Set the rotation, in degrees, of the X axis values running along the bottom of the chart. Adjusting this value can help you fix more values next to each other.","Set the rotation, in degrees, of the X axis values running along the bottom of the chart. Adjusting this value can help you fix more values next to each other."
"Set the selected animation point as the default view when editing your content","Set the selected animation point as the default view when editing your content"
"Set the speed of the chart's 'IN' animation in milliseconds. This is an automatically included animation that draws each element of the chart, and is separate & in addition to the 'IN' animation of the layer itself.","Set the speed of the chart's 'IN' animation in milliseconds. This is an automatically included animation that draws each element of the chart, and is separate & in addition to the 'IN' animation of the layer itself."
"Set the text color for the X axis title - appears below the bottom border.","Set the text color for the X axis title - appears below the bottom border."
"Set the text color for the Y axis title - appears beside the left border.","Set the text color for the Y axis title - appears beside the left border."
"Set the text color of the X value label that appears at the bottom of the chart when hovering. (This label can optionally be set to show via the 'Chart Interaction X Values' toggle).","Set the text color of the X value label that appears at the bottom of the chart when hovering. (This label can optionally be set to show via the 'Chart Interaction X Values' toggle)."
"Set the text color of the labels that appear when hovering over data points on the graph.","Set the text color of the labels that appear when hovering over data points on the graph."
"Set the text color of the numerical values along the X axis.","Set the text color of the numerical values along the X axis."
"Set the text color of the numerical values along the Y axis.","Set the text color of the numerical values along the Y axis."
"Set the text size of the labels that appear when hovering over individual data points.","Set the text size of the labels that appear when hovering over individual data points."
"Set the text size of the numerical values along the X axis.","Set the text size of the numerical values along the X axis."
"Set the text size of the numerical values along the Y axis.","Set the text size of the numerical values along the Y axis."
"Set the title of the Slider for admin/editing purposes","Set the title of the Slider for admin/editing purposes"
"Set the title text for the X axis - appears below the bottom border.","Set the title text for the X axis - appears below the bottom border."
"Set the title text for the Y axis - appears beside the left border.","Set the title text for the Y axis - appears beside the left border."
"Set the type of interaction on this layer to control animation playback. <br /> <ul><li><b>Click: </b>Click interaction uses settings 'endless loop', 'repeat' and 'reverse' settings and plays animation accordingly.</li><li><b>Hover: </b>Like click animation will start playing on mouse enter. If endless animation is disabled, after animation completes and on hovering over layer animation will play again.</li><li><b>Morph: </b>Morph option plays animation only once on mouse enter and reverses on mouse leave</li><li><b>Mouse Move: </b>In Mouse Move, animation will respond to mouse position.</li><li><b>Scroll: </b>With Scroll, cool interactive scrolling animations can be created using seek, loop and stop actions</li></ul>","Set the type of interaction on this layer to control animation playback. <br /> <ul><li><b>Click: </b>Click interaction uses settings 'endless loop', 'repeat' and 'reverse' settings and plays animation accordingly.</li><li><b>Hover: </b>Like click animation will start playing on mouse enter. If endless animation is disabled, after animation completes and on hovering over layer animation will play again.</li><li><b>Morph: </b>Morph option plays animation only once on mouse enter and reverses on mouse leave</li><li><b>Mouse Move: </b>In Mouse Move, animation will respond to mouse position.</li><li><b>Scroll: </b>With Scroll, cool interactive scrolling animations can be created using seek, loop and stop actions</li></ul>"
"Set the width, in pixels, of the bottom border of the graph grid, representing the horizontal / X axis.","Set the width, in pixels, of the bottom border of the graph grid, representing the horizontal / X axis."
"Set the width, in pixels, of the dynamic vertical line marker that follows the mouse across the graph.","Set the width, in pixels, of the dynamic vertical line marker that follows the mouse across the graph."
"Set the width, in pixels, of the left border of the graph grid, representing the vertical / Y axis.","Set the width, in pixels, of the left border of the graph grid, representing the vertical / Y axis."
